Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
25,18,-2.67E-05,-2.80E-05,-4.28E-05
25,19,-2.68E-05,-2.23E-05,-3.82E-05
26,0,-2.63E-05,-1.77E-05,-3.35E-05
26,1,-2.63E-05,-1.50E-05,-3.14E-05
26,2,-2.70E-05,-1.40E-05,-3.28E-05
26,3,-2.75E-05,-1.43E-05,-3.45E-05
26,4,-2.70E-05,-1.48E-05,-3.41E-05
26,5,-2.58E-05,-1.51E-05,-3.21E-05
26,6,-2.50E-05,-1.52E-05,-3.10E-05
26,7,-2.45E-05,-1.57E-05,-3.26E-05
26,8,-2.35E-05,-1.68E-05,-3.54E-05
26,9,-2.23E-05,-1.84E-05,-3.66E-05
26,10,-2.09E-05,-1.96E-05,-3.73E-05
26,11,-1.87E-05,-1.99E-05,-3.98E-05
26,12,-1.67E-05,-1.96E-05,-4.21E-05
26,13,-1.62E-05,-1.94E-05,-4.22E-05
26,14,-1.80E-05,-1.97E-05,-4.20E-05
26,15,-2.21E-05,-2.18E-05,-4.30E-05
26,16,-2.72E-05,-2.54E-05,-4.44E-05
26,17,-3.10E-05,-2.79E-05,-4.58E-05
26,18,-3.33E-05,-2.80E-05,-4.67E-05
26,19,-3.58E-05,-2.63E-05,-4.67E-05
27,0,-3.84E-05,-2.38E-05,-4.71E-05
27,1,-3.98E-05,-2.20E-05,-4.82E-05
27,2,-4.17E-05,-2.11E-05,-4.90E-05
27,3,-4.59E-05,-2.10E-05,-5.00E-05
27,4,-5.12E-05,-2.15E-05,-5.14E-05
27,5,-5.65E-05,-2.16E-05,-5.18E-05
27,6,-6.09E-05,-2.11E-05,-5.12E-05
27,7,-6.38E-05,-2.12E-05,-5.06E-05
27,8,-6.61E-05,-2.24E-05,-4.90E-05
27,9,-6.81E-05,-2.53E-05,-4.77E-05
27,10,-6.92E-05,-2.97E-05,-5.00E-05
27,11,-6.91E-05,-3.26E-05,-5.56E-05
27,12,-6.92E-05,-3.24E-05,-5.95E-05
27,13,-7.12E-05,-3.15E-05,-5.80E-05
27,14,-7.45E-05,-3.09E-05,-5.26E-05
27,15,-7.74E-05,-3.05E-05,-4.88E-05
27,16,-7.98E-05,-3.15E-05,-5.00E-05
27,17,-8.08E-05,-3.43E-05,-5.41E-05
27,18,-7.99E-05,-3.69E-05,-5.66E-05
27,19,-7.94E-05,-3.79E-05,-5.52E-05
28,0,-8.04E-05,-3.79E-05,-5.22E-05
28,1,-8.09E-05,-3.82E-05,-5.12E-05
28,2,-7.92E-05,-3.95E-05,-5.35E-05
28,3,-7.68E-05,-4.00E-05,-5.71E-05
28,4,-7.52E-05,-3.76E-05,-5.98E-05
28,5,-7.43E-05,-3.41E-05,-6.06E-05
28,6,-7.16E-05,-3.34E-05,-5.93E-05
28,7,-6.66E-05,-3.47E-05,-5.67E-05
28,8,-6.21E-05,-3.55E-05,-5.50E-05
28,9,-5.99E-05,-3.47E-05,-5.58E-05
28,10,-5.93E-05,-3.24E-05,-5.65E-05
28,11,-5.89E-05,-2.92E-05,-5.56E-05
28,12,-5.74E-05,-2.52E-05,-5.48E-05
28,13,-5.41E-05,-2.03E-05,-5.39E-05
28,14,-5.00E-05,-1.63E-05,-5.24E-05
28,15,-4.70E-05,-1.57E-05,-5.35E-05
28,16,-4.56E-05,-1.79E-05,-5.86E-05
28,17,-4.50E-05,-1.86E-05,-6.37E-05
28,18,-4.54E-05,-1.66E-05,-6.48E-05
28,19,-4.67E-05,-1.44E-05,-6.18E-05
29,0,-4.80E-05,-1.49E-05,-5.80E-05
29,1,-4.97E-05,-1.69E-05,-5.79E-05
29,2,-5.16E-05,-1.79E-05,-6.15E-05
29,3,-5.18E-05,-1.78E-05,-6.34E-05
29,4,-4.98E-05,-1.72E-05,-6.07E-05
29,5,-4.76E-05,-1.61E-05,-5.60E-05
29,6,-4.72E-05,-1.61E-05,-5.18E-05
29,7,-4.78E-05,-1.78E-05,-4.88E-05
29,8,-4.73E-05,-1.96E-05,-4.72E-05
29,9,-4.50E-05,-2.10E-05,-4.64E-05
29,10,-4.15E-05,-2.20E-05,-4.52E-05
29,11,-3.76E-05,-2.17E-05,-4.30E-05
29,12,-3.48E-05,-2.09E-05,-4.04E-05
29,13,-3.39E-05,-2.12E-05,-3.77E-05
29,14,-3.34E-05,-2.16E-05,-3.58E-05
29,15,-3.20E-05,-2.17E-05,-3.67E-05
29,16,-3.00E-05,-2.39E-05,-4.02E-05
29,17,-2.87E-05,-2.81E-05,-4.42E-05
29,18,-2.90E-05,-3.16E-05,-4.65E-05
29,19,-3.06E-05,-3.34E-05,-4.47E-05
30,0,-3.31E-05,-3.38E-05,-3.89E-05
30,1,-3.65E-05,-3.39E-05,-3.28E-05
30,2,-3.98E-05,-3.50E-05,-2.98E-05
30,3,-4.25E-05,-3.69E-05,-3.02E-05
30,4,-4.52E-05,-3.83E-05,-3.20E-05
30,5,-4.89E-05,-3.79E-05,-3.34E-05
30,6,-5.28E-05,-3.64E-05,-3.31E-05
30,7,-5.54E-05,-3.56E-05,-3.18E-05
30,8,-5.71E-05,-3.64E-05,-3.19E-05
30,9,-5.91E-05,-3.78E-05,-3.36E-05
30,10,-6.00E-05,-3.83E-05,-3.42E-05
30,11,-5.91E-05,-3.78E-05,-3.41E-05
30,12,-5.81E-05,-3.72E-05,-3.59E-05
30,13,-5.78E-05,-3.73E-05,-3.79E-05
30,14,-5.85E-05,-3.76E-05,-3.75E-05
30,15,-6.04E-05,-3.71E-05,-3.60E-05
30,16,-6.20E-05,-3.54E-05,-3.54E-05
30,17,-6.22E-05,-3.33E-05,-3.62E-05
30,18,-6.20E-05,-3.11E-05,-3.73E-05
30,19,-6.18E-05,-2.87E-05,-3.70E-05
31,0,-6.07E-05,-2.43E-05,-3.39E-05
31,1,-5.97E-05,-1.81E-05,-3.05E-05
31,2,-6.00E-05,-1.40E-05,-3.03E-05
31,3,-5.99E-05,-1.38E-05,-3.09E-05
31,4,-5.81E-05,-1.53E-05,-2.93E-05
31,5,-5.63E-05,-1.72E-05,-2.64E-05
31,6,-5.67E-05,-1.91E-05,-2.38E-05
31,7,-5.89E-05,-1.96E-05,-2.11E-05
31,8,-6.12E-05,-1.86E-05,-1.78E-05
31,9,-6.34E-05,-1.93E-05,-1.49E-05
31,10,-6.61E-05,-2.22E-05,-1.42E-05
31,11,-6.85E-05,-2.41E-05,-1.63E-05
31,12,-7.00E-05,-2.33E-05,-1.88E-05
31,13,-7.04E-05,-2.21E-05,-1.90E-05
31,14,-6.96E-05,-2.33E-05,-1.78E-05
31,15,-6.75E-05,-2.60E-05,-1.82E-05
31,16,-6.44E-05,-2.74E-05,-2.11E-05
31,17,-6.06E-05,-2.76E-05,-2.48E-05
31,18,-5.66E-05,-2.63E-05,-2.84E-05
31,19,-5.28E-05,-2.31E-05,-3.19E-05
32,0,-4.98E-05,-2.06E-05,-3.32E-05
32,1,-4.85E-05,-2.08E-05,-3.11E-05
32,2,-4.93E-05,-2.18E-05,-2.87E-05
32,3,-5.01E-05,-2.24E-05,-2.91E-05
32,4,-4.84E-05,-2.26E-05,-3.22E-05
32,5,-4.53E-05,-2.16E-05,-3.48E-05
32,6,-4.22E-05,-2.08E-05,-3.48E-05
32,7,-3.85E-05,-2.22E-05,-3.24E-05
32,8,-3.40E-05,-2.42E-05,-3.05E-05
32,9,-3.07E-05,-2.37E-05,-3.21E-05
32,10,-2.91E-05,-2.10E-05,-3.63E-05
32,11,-2.79E-05,-1.83E-05,-4.09E-05
32,12,-2.73E-05,-1.66E-05,-4.60E-05
32,13,-2.67E-05,-1.60E-05,-5.08E-05
32,14,-2.57E-05,-1.56E-05,-5.40E-05
32,15,-2.45E-05,-1.44E-05,-5.56E-05
32,16,-2.34E-05,-1.37E-05,-5.66E-05
32,17,-2.23E-05,-1.46E-05,-5.75E-05
32,18,-2.10E-05,-1.62E-05,-5.78E-05
32,19,-2.08E-05,-1.75E-05,-5.79E-05
33,0,-2.31E-05,-1.75E-05,-5.84E-05
33,1,-2.73E-05,-1.57E-05,-5.91E-05
33,2,-3.15E-05,-1.30E-05,-5.98E-05
33,3,-3.37E-05,-1.18E-05,-6.01E-05
33,4,-3.33E-05,-1.29E-05,-6.01E-05
33,5,-3.04E-05,-1.47E-05,-6.01E-05
33,6,-2.64E-05,-1.53E-05,-6.04E-05
33,7,-2.46E-05,-1.62E-05,-6.18E-05
33,8,-2.51E-05,-1.91E-05,-6.39E-05
33,9,-2.38E-05,-2.29E-05,-6.56E-05
33,10,-2.01E-05,-2.64E-05,-6.75E-05
33,11,-1.69E-05,-2.79E-05,-7.09E-05
33,12,-1.51E-05,-2.62E-05,-7.47E-05
33,13,-1.48E-05,-2.35E-05,-7.82E-05
33,14,-1.58E-05,-2.33E-05,-8.28E-05
33,15,-1.66E-05,-2.52E-05,-8.69E-05
33,16,-1.71E-05,-2.72E-05,-8.54E-05
33,17,-1.91E-05,-2.87E-05,-7.80E-05
33,18,-2.24E-05,-2.96E-05,-6.98E-05
33,19,-2.44E-05,-2.95E-05,-6.29E-05
34,0,-2.48E-05,-2.79E-05,-5.57E-05
34,1,-2.48E-05,-2.70E-05,-5.06E-05
34,2,-2.57E-05,-2.97E-05,-5.03E-05
34,3,-2.79E-05,-3.61E-05,-5.19E-05
34,4,-2.96E-05,-4.29E-05,-5.20E-05
34,5,-2.95E-05,-4.64E-05,-5.00E-05
34,6,-2.95E-05,-4.57E-05,-4.58E-05
34,7,-3.11E-05,-4.39E-05,-3.99E-05
34,8,-3.33E-05,-4.44E-05,-3.44E-05
34,9,-3.66E-05,-4.64E-05,-3.05E-05
34,10,-4.16E-05,-4.71E-05,-2.80E-05
34,11,-4.66E-05,-4.64E-05,-2.64E-05
34,12,-4.93E-05,-4.53E-05,-2.73E-05
34,13,-4.93E-05,-4.45E-05,-3.19E-05
34,14,-4.69E-05,-4.53E-05,-3.74E-05
34,15,-4.34E-05,-4.70E-05,-4.05E-05
34,16,-4.11E-05,-4.70E-05,-4.17E-05
34,17,-4.16E-05,-4.42E-05,-4.34E-05
34,18,-4.55E-05,-4.01E-05,-4.61E-05
34,19,-5.13E-05,-3.69E-05,-4.82E-05
35,0,-5.53E-05,-3.49E-05,-4.94E-05
35,1,-5.58E-05,-3.25E-05,-5.21E-05
35,2,-5.66E-05,-2.95E-05,-5.60E-05
35,3,-6.03E-05,-2.77E-05,-5.90E-05
35,4,-6.36E-05,-2.67E-05,-6.02E-05
35,5,-6.54E-05,-2.58E-05,-5.80E-05
35,6,-6.73E-05,-2.51E-05,-5.21E-05
35,7,-7.04E-05,-2.43E-05,-4.76E-05
35,8,-7.32E-05,-2.50E-05,-4.61E-05
35,9,-7.44E-05,-2.83E-05,-4.57E-05
35,10,-7.52E-05,-3.13E-05,-4.73E-05
35,11,-7.73E-05,-3.09E-05,-5.12E-05
35,12,-8.03E-05,-2.85E-05,-5.37E-05
35,13,-8.25E-05,-2.72E-05,-5.41E-05
35,14,-8.25E-05,-2.89E-05,-5.34E-05
35,15,-8.05E-05,-3.30E-05,-5.19E-05
35,16,-7.83E-05,-3.74E-05,-5.01E-05
35,17,-7.72E-05,-4.04E-05,-4.88E-05
35,18,-7.60E-05,-4.08E-05,-4.80E-05
35,19,-7.34E-05,-3.94E-05,-4.55E-05
36,0,-6.96E-05,-3.80E-05,-4.03E-05
36,1,-6.55E-05,-3.88E-05,-3.51E-05
36,2,-6.22E-05,-4.13E-05,-3.28E-05
36,3,-6.01E-05,-4.29E-05,-3.30E-05
36,4,-5.84E-05,-4.26E-05,-3.42E-05
36,5,-5.56E-05,-4.10E-05,-3.53E-05
36,6,-5.18E-05,-3.85E-05,-3.56E-05
36,7,-4.80E-05,-3.59E-05,-3.48E-05
36,8,-4.39E-05,-3.34E-05,-3.21E-05
36,9,-4.02E-05,-2.97E-05,-2.87E-05
36,10,-3.87E-05,-2.55E-05,-2.69E-05
36,11,-3.79E-05,-2.35E-05,-2.58E-05
36,12,-3.57E-05,-2.59E-05,-2.44E-05
36,13,-3.31E-05,-3.22E-05,-2.36E-05
36,14,-3.12E-05,-3.77E-05,-2.35E-05
36,15,-3.06E-05,-3.78E-05,-2.37E-05
36,16,-3.23E-05,-3.31E-05,-2.43E-05
36,17,-3.60E-05,-2.72E-05,-2.50E-05
36,18,-4.08E-05,-2.15E-05,-2.67E-05
36,19,-4.58E-05,-1.46E-05,-3.00E-05
37,0,-4.97E-05,-7.30E-06,-3.27E-05
37,1,-5.26E-05,-3.08E-06,-3.29E-05
37,2,-5.56E-05,-3.44E-06,-3.32E-05
37,3,-5.86E-05,-5.23E-06,-3.57E-05
37,4,-5.97E-05,-5.22E-06,-3.76E-05
37,5,-5.76E-05,-4.90E-06,-3.47E-05
37,6,-5.41E-05,-5.39E-06,-2.89E-05
37,7,-5.23E-05,-5.46E-06,-2.69E-05
37,8,-5.30E-05,-6.43E-06,-2.99E-05
37,9,-5.40E-05,-9.18E-06,-3.33E-05
37,10,-5.45E-05,-1.16E-05,-3.50E-05
37,11,-5.55E-05,-1.32E-05,-3.67E-05
37,12,-5.70E-05,-1.46E-05,-4.02E-05
37,13,-5.67E-05,-1.46E-05,-4.40E-05
37,14,-5.51E-05,-1.41E-05,-4.59E-05
37,15,-5.44E-05,-1.62E-05,-4.47E-05
37,16,-5.37E-05,-2.01E-05,-4.18E-05
37,17,-5.20E-05,-2.26E-05,-3.97E-05
37,18,-5.03E-05,-2.29E-05,-3.96E-05
37,19,-4.82E-05,-2.37E-05,-4.15E-05
38,0,-4.56E-05,-2.59E-05,-4.36E-05
38,1,-4.35E-05,-2.80E-05,-4.34E-05
38,2,-4.18E-05,-2.85E-05,-4.03E-05
38,3,-3.96E-05,-2.71E-05,-3.76E-05
38,4,-3.74E-05,-2.54E-05,-3.99E-05
38,5,-3.55E-05,-2.45E-05,-4.62E-05
38,6,-3.38E-05,-2.47E-05,-5.07E-05
38,7,-3.31E-05,-2.58E-05,-5.16E-05
38,8,-3.43E-05,-2.68E-05,-5.14E-05
38,9,-3.68E-05,-2.64E-05,-5.23E-05
38,10,-3.98E-05,-2.51E-05,-5.57E-05
38,11,-4.19E-05,-2.42E-05,-6.13E-05
38,12,-4.15E-05,-2.29E-05,-6.57E-05
38,13,-4.01E-05,-2.03E-05,-6.69E-05
38,14,-4.09E-05,-1.73E-05,-6.61E-05
38,15,-4.46E-05,-1.57E-05,-6.57E-05
38,16,-4.91E-05,-1.53E-05,-6.62E-05
38,17,-5.25E-05,-1.33E-05,-6.71E-05
38,18,-5.45E-05,-1.00E-05,-6.76E-05
38,19,-5.59E-05,-8.06E-06,-6.81E-05
39,0,-5.74E-05,-8.13E-06,-6.95E-05
39,1,-5.81E-05,-9.67E-06,-7.16E-05
39,2,-5.62E-05,-1.23E-05,-7.46E-05
39,3,-5.23E-05,-1.32E-05,-7.91E-05
39,4,-4.88E-05,-1.07E-05,-8.32E-05
39,5,-4.65E-05,-8.45E-06,-8.47E-05
39,6,-4.43E-05,-1.05E-05,-8.45E-05
39,7,-4.17E-05,-1.43E-05,-8.39E-05
39,8,-3.98E-05,-1.56E-05,-8.25E-05
39,9,-4.02E-05,-1.51E-05,-8.00E-05
39,10,-4.33E-05,-1.58E-05,-7.72E-05
39,11,-4.82E-05,-1.83E-05,-7.56E-05
39,12,-5.27E-05,-2.15E-05,-7.53E-05
39,13,-5.53E-05,-2.45E-05,-7.46E-05
39,14,-5.66E-05,-2.58E-05,-7.20E-05
39,15,-5.81E-05,-2.55E-05,-6.81E-05
39,16,-5.98E-05,-2.51E-05,-6.45E-05
39,17,-6.05E-05,-2.62E-05,-6.22E-05
39,18,-5.94E-05,-2.92E-05,-6.11E-05
39,19,-5.76E-05,-3.26E-05,-6.00E-05
40,0,-5.60E-05,-3.42E-05,-5.79E-05
40,1,-5.48E-05,-3.35E-05,-5.56E-05
40,2,-5.37E-05,-3.34E-05,-5.43E-05
40,3,-5.22E-05,-3.46E-05,-5.35E-05
40,4,-4.97E-05,-3.39E-05,-5.13E-05
40,5,-4.68E-05,-3.14E-05,-4.80E-05
40,6,-4.50E-05,-2.98E-05,-4.56E-05
40,7,-4.48E-05,-2.91E-05,-4.41E-05
40,8,-4.53E-05,-2.83E-05,-4.37E-05
40,9,-4.43E-05,-2.63E-05,-4.55E-05
40,10,-4.10E-05,-2.46E-05,-4.86E-05
40,11,-3.72E-05,-2.50E-05,-5.21E-05
40,12,-3.48E-05,-2.64E-05,-5.66E-05
40,13,-3.34E-05,-2.70E-05,-6.06E-05
40,14,-3.12E-05,-2.59E-05,-6.27E-05
40,15,-2.75E-05,-2.16E-05,-6.47E-05
40,16,-2.32E-05,-1.55E-05,-6.62E-05
40,17,-2.01E-05,-1.07E-05,-6.42E-05
40,18,-1.93E-05,-7.88E-06,-5.97E-05
40,19,-2.05E-05,-7.49E-06,-5.62E-05
41,0,-2.23E-05,-1.03E-05,-5.55E-05
41,1,-2.41E-05,-1.42E-05,-5.76E-05
41,2,-2.63E-05,-1.64E-05,-5.93E-05
41,3,-2.92E-05,-1.69E-05,-5.70E-05
41,4,-3.20E-05,-1.80E-05,-5.22E-05
41,5,-3.36E-05,-2.04E-05,-4.93E-05
41,6,-3.38E-05,-2.27E-05,-4.98E-05
41,7,-3.34E-05,-2.37E-05,-5.10E-05
41,8,-3.41E-05,-2.37E-05,-5.05E-05
41,9,-3.63E-05,-2.38E-05,-4.98E-05
41,10,-3.95E-05,-2.37E-05,-5.16E-05
41,11,-4.35E-05,-2.28E-05,-5.56E-05
41,12,-4.85E-05,-2.22E-05,-5.94E-05
41,13,-5.41E-05,-2.33E-05,-6.12E-05
41,14,-5.84E-05,-2.45E-05,-6.12E-05
41,15,-5.97E-05,-2.44E-05,-5.98E-05
41,16,-5.82E-05,-2.30E-05,-5.61E-05
41,17,-5.62E-05,-2.16E-05,-5.11E-05
41,18,-5.59E-05,-2.18E-05,-4.81E-05
41,19,-5.62E-05,-2.42E-05,-4.77E-05
42,0,-5.56E-05,-2.87E-05,-4.85E-05
42,1,-5.43E-05,-3.35E-05,-4.86E-05
42,2,-5.24E-05,-3.51E-05,-4.66E-05
42,3,-5.10E-05,-3.33E-05,-4.33E-05
42,4,-5.18E-05,-3.18E-05,-4.19E-05
42,5,-5.32E-05,-3.16E-05,-4.21E-05
42,6,-5.37E-05,-3.23E-05,-4.25E-05
42,7,-5.47E-05,-3.36E-05,-4.33E-05
42,8,-5.70E-05,-3.33E-05,-4.36E-05
42,9,-5.88E-05,-3.17E-05,-4.20E-05
42,10,-5.77E-05,-3.17E-05,-3.84E-05
42,11,-5.45E-05,-3.28E-05,-3.51E-05
42,12,-5.20E-05,-3.26E-05,-3.31E-05
42,13,-5.10E-05,-3.21E-05,-3.07E-05
42,14,-5.09E-05,-3.26E-05,-2.65E-05
42,15,-5.13E-05,-3.37E-05,-2.21E-05
42,16,-5.17E-05,-3.46E-05,-1.88E-05
42,17,-5.13E-05,-3.50E-05,-1.64E-05
42,18,-5.00E-05,-3.54E-05,-1.46E-05
42,19,-4.86E-05,-3.64E-05,-1.34E-05
43,0,-4.85E-05,-3.69E-05,-1.30E-05
43,1,-4.97E-05,-3.53E-05,-1.33E-05
43,2,-5.09E-05,-3.36E-05,-1.26E-05
43,3,-5.15E-05,-3.51E-05,-8.88E-06
43,4,-5.15E-05,-3.64E-05,-5.53E-06
43,5,-5.08E-05,-3.36E-05,-7.18E-06
43,6,-4.97E-05,-2.95E-05,-1.14E-05
43,7,-4.89E-05,-2.73E-05,-1.50E-05
43,8,-4.84E-05,-2.58E-05,-1.84E-05
43,9,-4.76E-05,-2.37E-05,-2.14E-05
43,10,-4.65E-05,-2.06E-05,-2.23E-05
43,11,-4.51E-05,-1.68E-05,-2.15E-05
43,12,-4.36E-05,-1.48E-05,-1.99E-05
43,13,-4.20E-05,-1.58E-05,-1.89E-05
43,14,-4.03E-05,-1.81E-05,-2.03E-05
43,15,-3.79E-05,-2.05E-05,-2.46E-05
43,16,-3.55E-05,-2.29E-05,-2.94E-05
43,17,-3.55E-05,-2.59E-05,-3.12E-05
43,18,-3.95E-05,-2.98E-05,-3.03E-05
43,19,-4.52E-05,-3.36E-05,-2.93E-05
44,0,-4.94E-05,-3.49E-05,-2.93E-05
44,1,-5.16E-05,-3.28E-05,-3.00E-05
44,2,-5.34E-05,-2.96E-05,-3.05E-05
44,3,-5.52E-05,-2.87E-05,-2.82E-05
44,4,-5.58E-05,-3.02E-05,-2.43E-05
44,5,-5.39E-05,-3.08E-05,-2.34E-05
44,6,-4.95E-05,-2.87E-05,-2.66E-05
44,7,-4.50E-05,-2.45E-05,-3.14E-05
44,8,-4.33E-05,-1.90E-05,-3.60E-05
44,9,-4.50E-05,-1.43E-05,-3.93E-05
44,10,-4.97E-05,-1.14E-05,-4.14E-05
44,11,-5.55E-05,-1.05E-05,-4.26E-05
44,12,-5.78E-05,-1.22E-05,-4.26E-05
44,13,-5.60E-05,-1.47E-05,-4.23E-05
44,14,-5.36E-05,-1.52E-05,-4.35E-05
44,15,-5.18E-05,-1.40E-05,-4.53E-05
44,16,-4.92E-05,-1.26E-05,-4.60E-05
44,17,-4.62E-05,-1.17E-05,-4.54E-05
44,18,-4.39E-05,-1.16E-05,-4.56E-05
44,19,-4.22E-05,-1.35E-05,-4.79E-05
45,0,-3.94E-05,-1.80E-05,-5.09E-05
45,1,-3.53E-05,-2.29E-05,-5.23E-05
45,2,-3.26E-05,-2.50E-05,-5.40E-05
45,3,-3.32E-05,-2.48E-05,-5.84E-05
45,4,-3.51E-05,-2.60E-05,-6.30E-05
45,5,-3.75E-05,-2.87E-05,-6.50E-05
45,6,-4.02E-05,-3.04E-05,-6.52E-05
45,7,-4.09E-05,-3.16E-05,-6.57E-05
45,8,-3.91E-05,-3.24E-05,-6.76E-05
45,9,-3.70E-05,-3.17E-05,-6.99E-05
45,10,-3.59E-05,-3.09E-05,-7.18E-05
45,11,-3.55E-05,-3.12E-05,-7.45E-05
45,12,-3.48E-05,-3.15E-05,-7.87E-05
45,13,-3.46E-05,-3.18E-05,-8.21E-05
45,14,-3.55E-05,-3.18E-05,-8.23E-05
45,15,-3.67E-05,-3.00E-05,-8.16E-05
45,16,-3.78E-05,-2.71E-05,-8.13E-05
45,17,-4.00E-05,-2.54E-05,-8.03E-05
45,18,-4.39E-05,-2.57E-05,-7.99E-05
45,19,-4.75E-05,-2.76E-05,-8.08E-05
46,0,-4.87E-05,-2.96E-05,-8.09E-05
46,1,-4.74E-05,-3.16E-05,-7.90E-05
46,2,-4.65E-05,-3.45E-05,-7.71E-05
46,3,-4.93E-05,-3.66E-05,-7.69E-05
46,4,-5.40E-05,-3.69E-05,-7.79E-05
46,5,-5.62E-05,-3.67E-05,-7.82E-05
46,6,-5.61E-05,-3.58E-05,-7.65E-05
46,7,-5.62E-05,-3.37E-05,-7.39E-05
46,8,-5.65E-05,-3.14E-05,-7.25E-05
46,9,-5.62E-05,-3.06E-05,-7.13E-05
46,10,-5.61E-05,-3.15E-05,-6.83E-05
46,11,-5.74E-05,-3.26E-05,-6.41E-05
46,12,-5.97E-05,-3.37E-05,-6.11E-05
46,13,-6.12E-05,-3.56E-05,-5.92E-05
46,14,-6.11E-05,-3.74E-05,-5.49E-05
46,15,-6.00E-05,-3.79E-05,-4.77E-05
46,16,-5.83E-05,-3.71E-05,-4.13E-05
46,17,-5.49E-05,-3.66E-05,-3.80E-05
46,18,-4.98E-05,-3.75E-05,-3.66E-05
46,19,-4.46E-05,-3.86E-05,-3.57E-05
47,0,-4.06E-05,-3.81E-05,-3.54E-05
47,1,-3.83E-05,-3.55E-05,-3.55E-05
47,2,-3.80E-05,-3.21E-05,-3.48E-05
47,3,-3.95E-05,-2.90E-05,-3.38E-05
47,4,-4.24E-05,-2.66E-05,-3.38E-05
47,5,-4.52E-05,-2.48E-05,-3.43E-05
47,6,-4.56E-05,-2.44E-05,-3.40E-05
47,7,-4.36E-05,-2.46E-05,-3.19E-05
47,8,-3.99E-05,-2.54E-05,-2.65E-05
47,9,-3.56E-05,-2.69E-05,-1.97E-05
47,10,-3.33E-05,-2.67E-05,-1.66E-05
47,11,-3.36E-05,-2.38E-05,-1.77E-05
47,12,-3.42E-05,-2.07E-05,-1.94E-05
47,13,-3.50E-05,-1.92E-05,-2.05E-05
47,14,-3.58E-05,-1.87E-05,-2.05E-05
47,15,-3.59E-05,-1.80E-05,-1.85E-05
47,16,-3.59E-05,-1.71E-05,-1.60E-05
47,17,-3.62E-05,-1.57E-05,-1.48E-05
47,18,-3.54E-05,-1.25E-05,-1.38E-05
47,19,-3.26E-05,-8.63E-06,-1.19E-05
48,0,-2.92E-05,-6.17E-06,-8.83E-06
48,1,-2.76E-05,-5.22E-06,-5.17E-06
48,2,-2.94E-05,-3.63E-06,-3.20E-06
48,3,-3.39E-05,-1.02E-06,-4.45E-06
48,4,-3.86E-05,-9.78E-07,-6.76E-06
48,5,-4.18E-05,-5.08E-06,-8.70E-06
48,6,-4.47E-05,-9.44E-06,-1.21E-05
48,7,-4.77E-05,-1.07E-05,-1.72E-05
48,8,-4.99E-05,-9.32E-06,-2.20E-05
48,9,-5.08E-05,-7.34E-06,-2.57E-05
48,10,-5.03E-05,-7.67E-06,-2.80E-05
48,11,-4.93E-05,-1.21E-05,-2.98E-05
48,12,-4.90E-05,-1.66E-05,-3.22E-05
48,13,-4.95E-05,-1.70E-05,-3.57E-05
48,14,-4.92E-05,-1.70E-05,-3.94E-05
48,15,-4.83E-05,-2.01E-05,-4.07E-05
48,16,-4.89E-05,-2.36E-05,-3.75E-05
48,17,-5.13E-05,-2.56E-05,-3.26E-05
48,18,-5.37E-05,-2.72E-05,-3.01E-05
48,19,-5.54E-05,-2.89E-05,-3.07E-05
49,0,-5.79E-05,-2.95E-05,-3.14E-05
49,1,-6.13E-05,-2.97E-05,-3.14E-05
49,2,-6.37E-05,-3.08E-05,-3.22E-05
49,3,-6.50E-05,-3.17E-05,-3.22E-05
49,4,-6.59E-05,-3.06E-05,-3.01E-05
49,5,-6.58E-05,-2.92E-05,-2.84E-05
49,6,-6.51E-05,-2.88E-05,-2.89E-05
49,7,-6.51E-05,-2.96E-05,-3.06E-05
49,8,-6.60E-05,-3.15E-05,-3.29E-05
49,9,-6.71E-05,-3.36E-05,-3.56E-05
49,10,-6.70E-05,-3.49E-05,-3.82E-05
49,11,-6.47E-05,-3.46E-05,-4.01E-05
49,12,-6.10E-05,-3.27E-05,-4.17E-05
49,13,-5.76E-05,-3.00E-05,-4.40E-05
49,14,-5.57E-05,-2.75E-05,-4.67E-05
49,15,-5.50E-05,-2.60E-05,-4.80E-05
49,16,-5.55E-05,-2.56E-05,-4.66E-05
49,17,-5.67E-05,-2.74E-05,-4.48E-05
49,18,-5.89E-05,-3.27E-05,-4.61E-05
49,19,-6.11E-05,-3.84E-05,-4.90E-05
50,0,-6.14E-05,-4.04E-05,-4.96E-05
50,1,-5.97E-05,-4.11E-05,-4.76E-05
50,2,-5.75E-05,-4.27E-05,-4.51E-05
50,3,-5.51E-05,-4.26E-05,-4.32E-05
50,4,-5.17E-05,-4.03E-05,-4.32E-05
50,5,-4.73E-05,-3.76E-05,-4.50E-05
50,6,-4.36E-05,-3.52E-05,-4.79E-05
50,7,-4.35E-05,-3.27E-05,-5.18E-05
50,8,-4.66E-05,-2.97E-05,-5.62E-05
50,9,-4.92E-05,-2.62E-05,-6.08E-05
50,10,-4.95E-05,-2.15E-05,-6.58E-05
50,11,-4.90E-05,-1.69E-05,-7.09E-05
50,12,-4.86E-05,-1.53E-05,-7.37E-05
50,13,-4.75E-05,-1.62E-05,-7.34E-05
50,14,-4.56E-05,-1.68E-05,-7.27E-05
50,15,-4.48E-05,-1.70E-05,-7.44E-05
